Date,Index_Level,Index_Predicted_Return,Predicted_Index_Level
2024-09-06,13247.520567757132,-0.00635372803477142,14386.033704916572
2024-09-09,13459.601328846407,-0.0060257320223993435,14299.347320945542
2024-09-10,13538.309406617138,-0.00030473972573360434,14294.989741764786
2024-09-11,13911.535981849562,0.00584409370459003,14378.531001321813
2024-09-12,13935.027507382549,-0.005378670474399947,14301.19362115976
2024-09-13,14087.552717554265,0.01001528699209098,14444.424179605137
2024-09-16,14079.35632324587,0.0036671816958578855,14497.39450756379
2024-09-17,14091.67576002871,0.008313958605522604,14617.925245387603
2024-09-18,13992.29741938469,-0.0027984622798826906,14577.017532978241
2024-09-19,14424.373203560095,0.012319858789809611,14756.604330561113
2024-09-20,14352.743077537873,0.0016405883757214807,14780.813844090952
2024-09-23,14400.368088658792,0.006583729172158676,14878.126719384542
2024-09-24,14494.821412076675,0.0031543203260301954,14925.057096908751
2024-09-25,14492.778959968611,0.010484505895926595,15081.538946038332
2024-09-26,14821.1721559479,0.005114052904167418,15158.66673408463
2024-09-27,14768.152781008215,0.0008727468317897856,15171.896412450958
2024-09-30,14718.578777241057,0.004126974653183557,15234.51044438587
2024-10-01,14434.008437109262,-0.005168818362858849,15155.766027051763
2024-10-02,14573.526250479774,0.007898737560585296,15275.477445429078
2024-10-03,14590.05395411384,-0.0026871984491183315,15234.42920612818
2024-10-04,14837.81959762552,0.0022923705934688064,15269.35216364859
2024-10-07,14688.36228749671,-0.009575710180236825,15123.137272689519
2024-10-08,14893.66553310604,0.007083145921825801,15230.256660787783
2024-10-09,15081.224171103631,0.005823950728011648,15318.956925155182
2024-10-10,15145.45647586874,0.0056588632232382075,15405.644807117313
2024-10-11,15315.12000989046,0.0015931197717502235,15430.187844456092
2024-10-14,15448.22232561278,0.007905598982334412,15552.172721776455
2024-10-15,14992.675314988175,-0.0040133963589694815,15489.755688400814
2024-10-16,14906.80817454779,-0.00023571948046322784,15486.104451237443
2024-10-17,14896.847716358432,-0.0005658121213462438,15477.342225626498
2024-10-18,14996.148748976795,0.0008887789569982751,15491.098161706896
2024-10-21,14994.512805476905,-0.006954269867231228,15383.368884550617
2024-10-22,14967.69307461802,-0.0019801433461751365,15352.907609012118
2024-10-23,14760.220438113258,-0.006388680571805824,15254.822786449693
2024-10-24,14896.886660987968,0.00364503226560436,15310.427107712376
2024-10-25,15023.070062318657,0.0021434323427459287,15343.243972356298
2024-10-28,15094.771078525178,0.0020831740133093867,15375.206619479377
2024-10-29,15400.920481035995,0.0013874544157588575,15396.539017796777
2024-10-30,15130.4243140418,-0.0009804996084045317,15381.44271731904
2024-10-31,14727.370442712518,-0.004468004054218959,15312.718368898324
