Date,Company,Price Close_lag1,Volume_lag1,Return,Mkt-RF_lag1,SMB_lag1,HML_lag1,RMW_lag1,CMA_lag1,RF_lag1
2021-04-15,AAPL.O,"132,03",87222782.0,0.0187,-0.35,1.17,1.42,0.02,0.68,0.0
2021-04-16,AAPL.O,"134,5",89347102.0,-0.0025,1.04,-0.78,-1.18,0.1,-0.54,0.0
2021-04-19,AAPL.O,"134,16",84922386.0,0.0051,0.27,-0.19,0.64,0.82,0.18,0.0
2021-04-20,AAPL.O,"134,84",94264215.0,-0.0128,-0.73,-0.66,0.78,0.73,0.43,0.0
2021-04-21,AAPL.O,"133,11",94812349.0,0.0029,-0.94,-1.37,-1.57,0.39,-0.48,0.0
2021-04-22,AAPL.O,"133,5",68847136.0,-0.0117,1.11,1.52,0.11,-0.46,0.09,0.0
2021-04-23,AAPL.O,"131,94",84566456.0,0.018,-0.77,0.63,-0.78,-0.2,-0.2,0.0
2021-04-26,AAPL.O,"134,32",78756779.0,0.003,1.26,0.76,0.7,-0.34,0.05,0.0
2021-04-27,AAPL.O,"134,72",66905069.0,-0.0024,0.43,0.79,-0.48,-1.2,-0.07,0.0
2021-04-28,AAPL.O,"134,39",66015804.0,-0.006,-0.03,0.08,0.86,0.54,0.04,0.0
2021-04-29,AAPL.O,"133,58",107760097.0,-0.0007,-0.06,0.29,0.2,-0.3,-0.34,0.0
2021-04-30,AAPL.O,"133,48",151100953.0,-0.0151,0.39,-0.76,1.07,1.34,-0.22,0.0
2021-05-03,AAPL.O,"131,46",109839466.0,0.0082,-0.83,-0.51,-0.32,0.12,-0.44,0.0
2021-05-04,AAPL.O,"132,54",75135100.0,-0.0354,0.17,0.75,1.7,1.05,1.08,0.0
2021-05-05,AAPL.O,"127,85",137564718.0,0.002,-0.89,-0.25,1.99,1.1,0.6,0.0
2021-05-06,AAPL.O,"128,1",84000900.0,0.0128,-0.05,-0.16,1.33,0.65,0.64,0.0
2021-05-07,AAPL.O,"129,74",78128334.0,0.0036,0.48,-0.53,1.21,1.24,0.59,0.0
2021-05-10,AAPL.O,"130,21",78973273.0,-0.0258,0.84,0.46,-0.1,-0.24,0.14,0.0
2021-05-11,AAPL.O,"126,85",88071229.0,-0.0074,-1.36,-1.29,1.69,1.17,0.74,0.0
2021-05-12,AAPL.O,"125,91",126142826.0,-0.0249,-0.63,0.68,-0.86,-0.82,-0.08,0.0
2021-05-13,AAPL.O,"122,77",112172282.0,0.0179,-2.34,-1.14,0.7,-0.28,0.13,0.0
2021-05-14,AAPL.O,"124,97",105861339.0,0.0198,1.02,0.46,1.14,1.39,0.36,0.0
2021-05-17,AAPL.O,"127,45",81917951.0,-0.0093,1.81,0.97,-0.14,-0.24,-0.02,0.0
2021-05-18,AAPL.O,"126,27",74244624.0,-0.0112,-0.24,0.73,0.82,0.01,0.57,0.0
2021-05-19,AAPL.O,"124,85",63342929.0,-0.0013,-0.69,0.04,-0.92,-1.02,-0.44,0.0
2021-05-20,AAPL.O,"124,69",92611989.0,0.021,-0.34,-0.52,-0.45,-0.18,-0.33,0.0
2021-05-21,AAPL.O,"127,31",76857123.0,-0.0148,1.15,-0.5,-1.4,-0.84,-0.51,0.0
2021-05-24,AAPL.O,"125,43",79295436.0,0.0133,-0.04,0.45,0.98,-0.12,-0.07,0.0
2021-05-25,AAPL.O,"127,1",63092945.0,-0.0016,0.99,-0.48,-0.67,0.27,-0.31,0.0
2021-05-26,AAPL.O,"126,9",72009482.0,-0.0004,-0.3,-0.87,-1.2,0.22,-0.19,0.0
2021-05-27,AAPL.O,"126,85",56575920.0,-0.0124,0.47,1.79,0.55,-0.55,0.15,0.0
2021-05-28,AAPL.O,"125,28",94625601.0,-0.0053,0.28,1.08,0.95,-0.27,0.29,0.0
2021-06-01,AAPL.O,"124,61",71311109.0,-0.0026,0.04,-0.36,-0.32,-0.2,-0.41,0.0
2021-06-02,AAPL.O,"124,28",67637118.0,0.0063,0.03,1.42,1.43,0.29,0.42,0.0
2021-06-03,AAPL.O,"125,06",59278862.0,-0.0122,0.12,-0.21,0.34,-0.08,0.68,0.0
2021-06-04,AAPL.O,"123,54",76229170.0,0.019,-0.53,-0.25,0.73,0.41,0.31,0.0
2021-06-07,AAPL.O,"125,89",75169343.0,0.0001,0.89,-0.6,-0.9,-0.13,-0.21,0.0
2021-06-08,AAPL.O,"125,9",71057550.0,0.0067,0.15,1.25,-0.91,-0.98,-0.24,0.0
2021-06-09,AAPL.O,"126,74",74403774.0,0.0031,0.19,1.08,-0.31,0.06,-0.05,0.0
2021-06-10,AAPL.O,"127,13",56877937.0,-0.008,-0.3,-0.45,-0.84,0.16,0.16,0.0
2021-06-11,AAPL.O,"126,11",71186421.0,0.0098,0.4,-1.34,-2.03,-0.53,-1.09,0.0
2021-06-14,AAPL.O,"127,35",53522373.0,0.0246,0.37,0.71,0.18,0.05,-0.02,0.0
2021-06-15,AAPL.O,"130,48",96906490.0,-0.0064,0.15,-0.75,-1.62,-0.58,-0.49,0.0
2021-06-16,AAPL.O,"129,64",62746332.0,0.0039,-0.3,0.23,1.3,0.69,0.12,0.0
2021-06-17,AAPL.O,"130,15",91815026.0,0.0126,-0.45,0.43,0.19,-0.34,-0.24,0.0
2021-06-18,AAPL.O,"131,79",96721669.0,-0.0101,0.01,-1.35,-3.57,-0.68,-1.1,0.0
2021-06-21,AAPL.O,"130,46",108953309.0,0.0141,-1.22,-0.8,-1.45,-0.42,-0.69,0.0
2021-06-22,AAPL.O,"132,3",79663316.0,0.0127,1.35,0.83,1.04,0.41,0.34,0.0
2021-06-23,AAPL.O,"133,98",74783618.0,-0.0021,0.58,-0.09,-0.46,0.19,0.24,0.0
2021-06-24,AAPL.O,"133,7",60214200.0,-0.0022,0.01,0.5,-0.28,-0.48,-0.23,0.0
2021-06-25,AAPL.O,"133,41",68710998.0,-0.0022,0.69,0.74,0.25,-0.38,0.24,0.0
2021-06-28,AAPL.O,"133,11",70783746.0,0.0125,0.32,-0.51,0.44,-0.13,0.04,0.0
2021-06-29,AAPL.O,"134,78",62111303.0,0.0115,0.22,-0.84,-1.59,-0.51,-0.13,0.0
2021-06-30,AAPL.O,"136,33",64556081.0,0.0046,0.0,-0.41,-0.28,0.32,0.39,0.0
2021-07-01,AAPL.O,"136,96",63261393.0,0.0023,0.07,0.12,0.77,0.73,0.62,0.0
2021-07-02,AAPL.O,"137,27",52485781.0,0.0196,0.43,0.4,0.41,0.01,0.42,0.0
2021-07-06,AAPL.O,"139,96",78945572.0,0.0147,0.56,-1.52,-0.72,0.67,-0.15,0.0
2021-07-07,AAPL.O,"142,02",108181793.0,0.018,-0.28,-1.04,-2.0,0.57,-0.71,0.0
2021-07-08,AAPL.O,"144,57",104911589.0,-0.0092,0.09,-0.86,0.08,1.7,0.33,0.0
2021-07-09,AAPL.O,"143,24",105575458.0,0.0131,-0.86,-0.01,-0.77,-0.22,-0.03,0.0
2021-07-12,AAPL.O,"145,11",99890800.0,-0.0042,1.25,0.84,1.57,-0.18,0.36,0.0
2021-07-13,AAPL.O,"144,5",76299719.0,0.0079,0.23,-0.02,0.58,0.3,-0.29,0.0
2021-07-14,AAPL.O,"145,64",100827099.0,0.0241,-0.56,-1.22,-0.42,0.71,0.13,0.0
2021-07-15,AAPL.O,"149,15",127050785.0,-0.0045,-0.26,-1.17,0.34,1.93,0.6,0.0
2021-07-16,AAPL.O,"148,48",106820297.0,-0.0141,-0.38,-0.26,0.79,0.34,-0.07,0.0
2021-07-19,AAPL.O,"146,39",93251426.0,-0.0269,-0.77,-0.38,-1.28,0.12,-0.83,0.0
2021-07-20,AAPL.O,"142,45",121434571.0,0.026,-1.42,0.04,-1.75,-0.43,-1.12,0.0
2021-07-21,AAPL.O,"146,15",96350036.0,-0.0051,1.69,0.84,0.16,-0.56,0.38,0.0
2021-07-22,AAPL.O,"145,4",74993460.0,0.0096,0.95,0.71,0.81,-0.98,0.06,0.0
2021-07-23,AAPL.O,"146,8",77338156.0,0.012,0.09,-1.55,-1.01,0.5,-0.38,0.0
2021-07-26,AAPL.O,"148,56",71447416.0,0.0029,0.98,-0.32,-0.48,0.48,-0.36,0.0
2021-07-27,AAPL.O,"148,99",72434089.0,-0.0149,0.18,0.09,1.34,0.27,0.88,0.0
2021-07-28,AAPL.O,"146,77",104818578.0,-0.0122,-0.66,-0.45,0.58,0.45,0.11,0.0
2021-07-29,AAPL.O,"144,98",118931191.0,0.0046,0.27,1.21,-0.66,-1.55,-0.73,0.0
2021-07-30,AAPL.O,"145,64",56699475.0,0.0015,0.41,0.22,0.94,0.82,0.52,0.0
2021-08-02,AAPL.O,"145,86",70440626.0,-0.0023,-0.65,-0.08,-0.17,0.56,0.39,0.0
2021-08-03,AAPL.O,"145,52",62879961.0,0.0126,-0.12,-0.12,-0.41,-0.06,-0.31,0.0
2021-08-04,AAPL.O,"147,36",64786618.0,-0.0028,0.73,-0.4,0.92,0.64,0.2,0.0
2021-08-05,AAPL.O,"146,95",56368271.0,0.0007,-0.39,-0.95,-1.58,-0.36,-1.09,0.0
2021-08-06,AAPL.O,"147,06",46397674.0,-0.0063,0.74,1.06,-0.09,-1.31,-0.43,0.0
2021-08-09,AAPL.O,"146,14",54126813.0,-0.0003,0.09,0.46,1.9,0.6,0.33,0.0
2021-08-10,AAPL.O,"146,09",48908689.0,-0.0034,0.01,-0.45,-0.27,-0.62,-0.54,0.0
2021-08-11,AAPL.O,"145,6",69023081.0,0.0018,0.06,0.36,1.85,0.73,0.9,0.0
2021-08-12,AAPL.O,"145,86",48493463.0,0.0208,0.19,0.29,1.41,0.88,0.5,0.0
2021-08-13,AAPL.O,"148,89",73779113.0,0.0014,0.24,-0.69,-0.39,0.06,0.1,0.0
2021-08-16,AAPL.O,"149,1",59375009.0,0.0135,0.0,-0.95,-0.24,0.7,-0.01,0.0
2021-08-17,AAPL.O,"151,12",103558782.0,-0.0062,-0.05,-0.86,0.04,1.66,0.16,0.0
2021-08-18,AAPL.O,"150,19",92229735.0,-0.0255,-0.8,-0.49,-0.12,-0.3,0.1,0.0
2021-08-19,AAPL.O,"146,36",86325990.0,0.0023,-0.95,0.11,-0.17,-0.29,-0.67,0.0
2021-08-20,AAPL.O,"146,7",86960310.0,0.0102,-0.15,-0.95,-0.83,1.39,-0.46,0.0
2021-08-23,AAPL.O,"148,19",60549630.0,0.0103,0.92,0.85,-0.47,-0.38,-0.3,0.0
2021-08-24,AAPL.O,"149,71",60131810.0,-0.0006,1.08,0.76,-0.84,-1.84,-0.06,0.0
2021-08-25,AAPL.O,"149,62",48606428.0,-0.0084,0.41,0.41,0.36,-0.73,0.08,0.0
2021-08-26,AAPL.O,"148,36",58991297.0,-0.0055,0.26,0.05,0.37,-0.41,-0.02,0.0
2021-08-27,AAPL.O,"147,54",48597195.0,0.0072,-0.65,-0.43,-0.33,-0.06,-0.16,0.0
2021-08-30,AAPL.O,"148,6",55802388.0,0.0304,1.07,1.64,0.31,-0.71,0.14,0.0
2021-08-31,AAPL.O,"153,12",90956723.0,-0.0084,0.35,-0.69,-1.36,0.66,0.13,0.0
2021-09-01,AAPL.O,"151,83",86453117.0,0.0045,-0.13,0.46,-0.05,-0.46,-0.22,0.0
2021-09-02,AAPL.O,"152,51",80313711.0,0.0075,0.11,0.39,-0.93,-0.42,-0.37,0.0
2021-09-03,AAPL.O,"153,65",71171317.0,0.0042,0.36,0.21,-0.04,-0.43,0.58,0.0
2021-09-07,AAPL.O,"154,3",57866066.0,0.0155,-0.01,-0.55,-0.27,0.04,-0.28,0.0
2021-09-08,AAPL.O,"156,69",82278261.0,-0.0101,-0.36,-0.37,-0.08,-0.59,0.17,0.0
2021-09-09,AAPL.O,"155,11",74420207.0,-0.0067,-0.34,-0.74,0.08,0.75,0.19,0.0
2021-09-10,AAPL.O,"154,07",57305730.0,-0.0331,-0.27,0.25,0.09,-0.79,-0.31,0.0
2021-09-13,AAPL.O,"148,97",140893235.0,0.0039,-0.76,-0.03,0.03,0.21,-0.47,0.0
2021-09-14,AAPL.O,"149,55",102404329.0,-0.0096,0.14,0.22,1.33,0.21,0.99,0.0
2021-09-15,AAPL.O,"148,12",109296295.0,0.0061,-0.66,-0.67,-0.97,0.44,-0.47,0.0
2021-09-16,AAPL.O,"149,03",83281315.0,-0.0016,0.88,0.12,0.65,-0.24,0.48,0.0
2021-09-17,AAPL.O,"148,79",68034149.0,-0.0183,-0.03,-0.08,-0.56,-0.41,-0.56,0.0
2021-09-20,AAPL.O,"146,06",129868824.0,-0.0214,-0.72,0.97,-0.05,-0.64,-0.44,0.0
2021-09-21,AAPL.O,"142,94",123478863.0,0.0034,-1.87,-0.57,0.21,0.76,0.27,0.0
2021-09-22,AAPL.O,"143,43",75833962.0,0.0169,0.05,0.25,-0.67,-0.44,-0.33,0.0
2021-09-23,AAPL.O,"145,85",76404341.0,0.0067,1.0,0.14,0.54,-0.52,0.48,0.0
2021-09-24,AAPL.O,"146,83",64838170.0,0.0006,1.28,0.46,0.93,-1.01,0.2,0.0
2021-09-27,AAPL.O,"146,92",53477869.0,-0.0105,0.08,-0.39,0.7,0.57,0.26,0.0
2021-09-28,AAPL.O,"145,37",74150729.0,-0.0238,-0.1,1.7,2.44,-0.27,0.73,0.0
2021-09-29,AAPL.O,"141,91",108972340.0,0.0065,-2.18,-0.01,1.75,0.84,1.08,0.0
2021-09-30,AAPL.O,"142,83",74602044.0,-0.0093,0.03,-0.2,0.81,1.16,0.32,0.0
2021-10-01,AAPL.O,"141,5",89056664.0,0.0081,-1.02,0.07,-0.77,-1.21,-0.36,0.0
2021-10-04,AAPL.O,"142,65",94639581.0,-0.0246,1.1,0.47,0.5,-0.1,0.6,0.0
2021-10-05,AAPL.O,"139,14",98322008.0,0.0142,-1.43,0.4,2.33,0.69,1.09,0.0
2021-10-06,AAPL.O,"141,11",80861062.0,0.0063,1.05,-0.57,-0.05,-0.07,-0.3,0.0
2021-10-07,AAPL.O,142,83221119.0,0.0091,0.33,-0.99,-0.5,0.34,-0.67,0.0
2021-10-08,AAPL.O,"143,29",61732656.0,-0.0027,1.01,0.45,-0.16,-0.08,0.05,0.0
2021-10-11,AAPL.O,"142,9",58773155.0,-0.0006,-0.27,-0.45,1.12,0.09,0.62,0.0
2021-10-12,AAPL.O,"142,81",64452219.0,-0.0091,-0.72,0.21,-0.27,-0.03,0.29,0.0
2021-10-13,AAPL.O,"141,51",73035859.0,-0.0042,-0.06,0.55,-0.43,-0.88,-0.26,0.0
2021-10-14,AAPL.O,"140,91",78762721.0,0.0202,0.43,-0.09,-1.05,-0.47,-0.77,0.0
2021-10-15,AAPL.O,"143,76",69907100.0,0.0075,1.66,-0.37,-0.27,-0.01,-0.12,0.0
2021-10-18,AAPL.O,"144,84",67940334.0,0.0118,0.63,-1.13,0.3,0.38,-0.05,0.0
2021-10-19,AAPL.O,"146,55",85589175.0,0.0151,0.41,-0.42,0.0,0.56,-0.06,0.0
2021-10-20,AAPL.O,"148,76",76378894.0,0.0034,0.71,-0.46,-0.25,-0.17,0.09,0.0
2021-10-21,AAPL.O,"149,26",58418788.0,0.0015,0.34,0.22,1.19,0.29,0.52,0.0
2021-10-22,AAPL.O,"149,48",61420990.0,-0.0053,0.37,0.04,-0.96,0.33,-0.62,0.0
2021-10-25,AAPL.O,"148,69",58883443.0,-0.0003,-0.25,0.01,1.01,0.44,0.46,0.0
2021-10-26,AAPL.O,"148,64",50720556.0,0.0046,0.58,0.37,-0.14,-0.42,-0.37,0.0
2021-10-27,AAPL.O,"149,32",60893395.0,-0.0031,0.04,-0.77,-0.31,-0.36,-0.15,0.0
2021-10-28,AAPL.O,"148,85",56094929.0,0.025,-0.76,-0.95,-1.19,0.85,-0.61,0.0
2021-10-29,AAPL.O,"152,57",100077888.0,-0.0182,1.14,0.82,-0.49,-0.3,-0.17,0.0
2021-11-01,AAPL.O,"149,8",124953168.0,-0.0056,0.22,0.14,-0.83,0.57,-0.78,0.0
2021-11-02,AAPL.O,"148,96",74588258.0,0.0071,0.51,2.05,0.45,-1.13,0.02,0.0
2021-11-03,AAPL.O,"150,02",69121987.0,0.0098,0.24,-0.32,-0.54,0.43,0.14,0.0
2021-11-04,AAPL.O,"151,49",54511534.0,-0.0035,0.8,1.44,-0.13,0.2,-0.39,0.0
2021-11-05,AAPL.O,"150,96",60394616.0,0.0021,0.39,-0.28,-1.36,0.66,-0.72,0.0
2021-11-08,AAPL.O,"151,28",65463883.0,-0.0056,0.38,0.78,1.2,0.01,1.3,0.0
2021-11-09,AAPL.O,"150,44",55020868.0,0.0025,0.18,0.01,0.08,-0.49,-0.07,0.0
2021-11-10,AAPL.O,"150,81",56787930.0,-0.0192,-0.35,-0.14,0.45,0.58,0.28,0.0
2021-11-11,AAPL.O,"147,92",65187092.0,-0.0003,-1.07,-0.3,0.93,1.38,-0.07,0.0
2021-11-12,AAPL.O,"147,87",40999950.0,0.0143,0.24,0.63,0.33,0.13,0.1,0.0
2021-11-15,AAPL.O,"149,99",63804008.0,0.0001,0.74,-0.45,-0.91,0.4,-0.3,0.0
2021-11-16,AAPL.O,150,59222803.0,0.0067,-0.02,-0.46,0.69,0.55,0.48,0.0
2021-11-17,AAPL.O,151,59256210.0,0.0165,0.5,-0.17,-0.71,0.18,-0.65,0.0
2021-11-18,AAPL.O,"153,49",88807000.0,0.0285,-0.47,-0.64,-0.25,0.82,0.16,0.0
2021-11-19,AAPL.O,"157,87",137827673.0,0.017,0.06,-0.76,-0.07,1.27,-0.09,0.0
2021-11-22,AAPL.O,"160,55",117305597.0,0.0029,-0.2,-0.4,-1.28,1.06,-0.6,0.0
2021-11-23,AAPL.O,"161,02",117467889.0,0.0024,-0.61,0.04,2.77,1.25,1.6,0.0
2021-11-24,AAPL.O,"161,41",96041899.0,0.0033,-0.03,-0.19,1.74,0.23,1.15,0.0
2021-11-26,AAPL.O,"161,94",69463623.0,-0.0317,0.3,-0.14,-0.86,-0.52,-0.2,0.0
2021-11-29,AAPL.O,"156,81",76959752.0,0.0219,-2.23,-1.26,-0.94,0.27,-0.6,0.0
2021-11-30,AAPL.O,"160,24",88748217.0,0.0316,1.11,-1.32,-0.76,0.4,-0.32,0.0
2021-12-01,AAPL.O,"165,3",174048056.0,-0.0032,-1.95,0.17,-1.14,-0.12,0.42,0.0
2021-12-02,AAPL.O,"164,77",152423003.0,-0.0061,-1.61,-0.46,1.08,2.3,0.76,0.0
2021-12-03,AAPL.O,"163,76",136739174.0,-0.0117,1.51,0.99,1.27,-0.67,0.04,0.0
2021-12-06,AAPL.O,"161,84",118023116.0,0.0215,-1.21,-0.87,1.07,1.76,1.0,0.0
2021-12-07,AAPL.O,"165,32",107496982.0,0.0354,1.19,0.84,0.61,0.08,0.63,0.0
2021-12-08,AAPL.O,"171,18",120405352.0,0.0228,2.22,-0.16,-1.8,-1.46,-0.45,0.0
2021-12-09,AAPL.O,"175,08",116998901.0,-0.003,0.47,0.34,-0.82,-0.95,0.2,0.0
2021-12-10,AAPL.O,"174,56",108923739.0,0.028,-1.07,-1.05,1.54,1.42,0.98,0.0
2021-12-13,AAPL.O,"179,45",115402731.0,-0.0207,0.7,-0.88,0.52,1.38,0.76,0.0
2021-12-14,AAPL.O,"175,74",153237019.0,-0.008,-1.04,-0.29,-0.98,0.3,-0.32,0.0
2021-12-15,AAPL.O,"174,33",139380382.0,0.0285,-0.76,-0.35,1.63,0.38,0.17,0.0
2021-12-16,AAPL.O,"179,3",131063257.0,-0.0393,1.62,0.02,-1.91,0.04,-0.36,0.0
2021-12-17,AAPL.O,"172,26",150185843.0,-0.0065,-1.2,-0.85,2.77,0.62,0.66,0.0
2021-12-20,AAPL.O,"171,14",195923441.0,-0.0081,-0.65,1.48,-2.33,-1.71,-0.38,0.0
2021-12-21,AAPL.O,"169,75",107499114.0,0.0191,-1.27,-0.23,-0.4,0.04,0.15,0.0
2021-12-22,AAPL.O,"172,99",91185905.0,0.0153,2.06,0.67,0.2,-1.08,-0.2,0.0
2021-12-23,AAPL.O,"175,64",92135303.0,0.0036,0.97,0.18,-0.36,0.34,0.07,0.0
2021-12-27,AAPL.O,"176,28",68356567.0,0.023,0.71,0.29,-0.48,-0.36,-0.39,0.0
2021-12-28,AAPL.O,"180,33",74919582.0,-0.0058,1.22,-0.14,0.31,0.98,0.48,0.0
2021-12-29,AAPL.O,"179,29",79144339.0,0.0005,-0.27,-0.4,0.8,0.84,0.21,0.0
2021-12-30,AAPL.O,"179,38",62348931.0,-0.0066,0.06,-0.03,0.17,0.7,0.0,0.0
2021-12-31,AAPL.O,"178,2",59773014.0,-0.0035,-0.15,0.08,-0.41,-0.83,-0.41,0.0
2022-01-03,AAPL.O,"177,57",64062261.0,0.025,-0.31,0.18,0.53,0.36,0.4,0.0
2022-01-04,AAPL.O,"182,01",104701220.0,-0.0127,0.73,0.42,0.8,-1.17,0.59,0.0
2022-01-05,AAPL.O,"179,7",99310438.0,-0.0266,-0.29,-0.08,3.64,0.63,1.47,0.0
2022-01-06,AAPL.O,"174,92",94537602.0,-0.0167,-2.28,-0.94,2.59,1.39,1.25,0.0
2022-01-07,AAPL.O,172,96903955.0,0.001,0.0,0.38,1.75,-0.56,-0.01,0.0
2022-01-10,AAPL.O,"172,17",86709147.0,0.0001,-0.48,-0.96,2.02,-0.12,0.85,0.0
2022-01-11,AAPL.O,"172,19",106765552.0,0.0168,-0.15,-0.3,-0.28,-0.05,-0.37,0.0
2022-01-12,AAPL.O,"175,08",76138312.0,0.0026,1.1,-0.2,-0.28,-1.25,0.37,0.0
2022-01-13,AAPL.O,"175,53",74805173.0,-0.019,0.12,-0.86,0.51,0.77,0.27,0.0
2022-01-14,AAPL.O,"172,19",84505760.0,0.0051,-1.57,0.86,2.4,1.16,1.02,0.0
2022-01-18,AAPL.O,"173,07",80440780.0,-0.0189,0.08,0.04,0.55,-0.85,0.49,0.0
2022-01-19,AAPL.O,"169,8",91168729.0,-0.021,-2.08,-0.9,1.36,0.8,0.97,0.0
2022-01-20,AAPL.O,"166,23",94814990.0,-0.0103,-1.01,-0.36,-0.67,0.24,0.09,0.0
2022-01-21,AAPL.O,"164,51",91420515.0,-0.0128,-1.14,-0.84,-0.23,-0.3,0.12,0.0
2022-01-24,AAPL.O,"162,41",122848858.0,-0.0049,-2.1,0.38,0.48,1.03,0.49,0.0
2022-01-25,AAPL.O,"161,62",162706686.0,-0.0114,0.53,1.75,-0.24,-0.07,-0.66,0.0
2022-01-26,AAPL.O,"159,78",115798367.0,-0.0006,-1.43,-0.2,2.79,-0.8,1.6,0.0
2022-01-27,AAPL.O,"159,69",108275308.0,-0.0029,-0.3,-1.06,0.09,0.43,-0.04,0.0
2022-01-28,AAPL.O,"159,22",121954638.0,0.0698,-0.79,-1.46,0.78,1.06,0.93,0.0
2022-01-31,AAPL.O,"170,33",179935660.0,0.0261,2.45,-0.61,-2.08,0.16,0.21,0.0
2022-02-01,AAPL.O,"174,78",115541590.0,-0.001,2.34,0.71,-2.84,-1.8,-1.6,0.0
2022-02-02,AAPL.O,"174,61",86213911.0,0.007,0.87,0.12,0.66,-1.07,0.38,0.0
2022-02-03,AAPL.O,"175,84",84914256.0,-0.0167,0.48,-1.59,0.72,1.48,0.49,0.0
2022-02-04,AAPL.O,"172,9",89418074.0,-0.0029,-2.49,0.45,2.17,0.42,1.35,0.0
2022-02-07,AAPL.O,"172,39",82465400.0,-0.0042,0.89,-0.28,-0.6,-1.69,-1.11,0.0
2022-02-08,AAPL.O,"171,66",77251204.0,0.0185,-0.25,0.66,0.23,-0.7,-0.01,0.0
2022-02-09,AAPL.O,"174,83",74829217.0,0.0083,1.02,0.73,-0.27,0.93,-0.45,0.0
2022-02-10,AAPL.O,"176,28",71285038.0,-0.0236,1.61,0.02,-1.95,-1.09,-0.23,0.0
2022-02-11,AAPL.O,"172,12",90865899.0,-0.0202,-1.69,0.03,1.23,-0.56,0.32,0.0
2022-02-14,AAPL.O,"168,64",98670687.0,0.0014,-1.92,0.91,2.12,-0.21,1.44,0.0
2022-02-15,AAPL.O,"168,88",86185530.0,0.0232,-0.35,0.09,-0.59,0.69,-0.18,0.0
2022-02-16,AAPL.O,"172,79",64286320.0,-0.0014,1.87,1.03,-1.41,-0.66,-0.84,0.0
2022-02-17,AAPL.O,"172,55",61177398.0,-0.0213,-0.02,0.03,0.32,0.6,0.41,0.0
2022-02-18,AAPL.O,"168,88",69589344.0,-0.0094,-2.28,-0.04,1.08,0.85,1.46,0.0
2022-02-22,AAPL.O,"167,3",82772674.0,-0.0178,-0.87,0.1,0.94,1.06,0.41,0.0
2022-02-23,AAPL.O,"164,32",91162758.0,-0.0259,-1.18,-0.35,0.09,-0.06,0.14,0.0
2022-02-24,AAPL.O,"160,07",90009247.0,0.0167,-1.96,0.06,1.26,0.01,1.05,0.0
2022-02-25,AAPL.O,"162,74",141147540.0,0.013,1.89,0.72,-3.86,-1.79,-1.73,0.0
2022-02-28,AAPL.O,"164,85",91974222.0,0.0016,2.23,-0.15,1.23,0.37,-0.2,0.0
2022-03-01,AAPL.O,"165,12",95056629.0,-0.0116,0.05,0.39,-0.48,-0.82,0.29,0.0
2022-03-02,AAPL.O,"163,2",83474425.0,0.0206,-1.56,-0.28,-0.82,-0.41,0.56,0.0
2022-03-03,AAPL.O,"166,56",79724750.0,-0.002,1.81,0.61,1.32,0.53,0.41,0.0
2022-03-04,AAPL.O,"166,23",76678441.0,-0.0184,-0.88,-0.21,1.51,1.23,1.22,0.0
2022-03-07,AAPL.O,"163,17",83819592.0,-0.0237,-1.1,-0.52,0.69,0.37,1.22,0.0
2022-03-08,AAPL.O,"159,3",96418845.0,-0.0117,-3.12,0.72,0.9,-0.69,1.35,0.0
2022-03-09,AAPL.O,"157,44",131148280.0,0.035,-0.52,0.96,0.35,-1.09,-0.25,0.0
2022-03-10,AAPL.O,"162,95",91454905.0,-0.0272,2.79,0.01,-2.11,-0.41,-1.56,0.0
2022-03-11,AAPL.O,"158,52",105342033.0,-0.0239,-0.47,0.3,1.17,-0.32,0.35,0.0
2022-03-14,AAPL.O,"154,73",96970102.0,-0.0266,-1.49,-0.13,1.78,0.99,0.6,0.0
2022-03-15,AAPL.O,"150,62",108732111.0,0.0297,-1.06,-0.83,1.74,2.18,0.05,0.0
2022-03-16,AAPL.O,"155,09",92964302.0,0.029,2.15,-0.49,-2.39,0.77,-1.0,0.0
2022-03-17,AAPL.O,"159,59",102300157.0,0.0065,2.61,0.44,-1.82,-1.15,-1.52,0.0
2022-03-18,AAPL.O,"160,62",75615376.0,0.0209,1.43,0.16,-1.09,-1.59,-0.14,0.0
2022-03-21,AAPL.O,"163,98",123511692.0,0.0085,1.33,-0.19,-1.85,-0.54,-0.8,0.0
2022-03-22,AAPL.O,"165,38",95811352.0,0.0208,-0.17,-0.94,1.6,-0.18,1.57,0.0
2022-03-23,AAPL.O,"168,82",81532007.0,0.0082,1.31,-0.22,-1.15,-0.81,-1.01,0.0
2022-03-24,AAPL.O,"170,21",98062674.0,0.0227,-1.25,-0.61,0.39,-0.5,1.55,0.0
2022-03-25,AAPL.O,"174,07",90131418.0,0.0037,1.42,-0.32,-0.78,-0.47,-0.18,0.0
2022-03-28,AAPL.O,"174,72",80546156.0,0.005,0.27,-0.31,2.19,0.2,1.33,0.0
2022-03-29,AAPL.O,"175,6",90371916.0,0.0191,0.73,-0.87,-1.71,0.5,-1.19,0.0
2022-03-30,AAPL.O,"178,96",100589440.0,-0.0066,1.45,1.2,-1.94,-0.34,-0.98,0.0
2022-03-31,AAPL.O,"177,77",92633154.0,-0.0178,-0.83,-1.13,0.42,0.4,0.92,0.0
2022-04-01,AAPL.O,"174,61",103049285.0,-0.0017,-1.55,0.62,-0.43,-0.23,0.39,0.0
