number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_epochs,params_lookback,params_units,user_attrs_Company,state,Company
26,0.0354113568480401,2025-05-01 10:58:32.602491,2025-05-01 10:58:43.701666,0 days 00:00:11.099175,64,0.22539864950333793,20,6,225,INTC.O,COMPLETE,INTC.O
27,0.03458497833864987,2025-05-01 10:58:43.708050,2025-05-01 10:59:09.001647,0 days 00:00:25.293597,32,0.16890214942399667,22,16,229,INTC.O,COMPLETE,INTC.O
28,0.021007179302431647,2025-05-01 10:59:09.008931,2025-05-01 10:59:19.382431,0 days 00:00:10.373500,32,0.22575800676086075,23,1,189,INTC.O,COMPLETE,INTC.O
29,0.040999825468605006,2025-05-01 10:59:19.395457,2025-05-01 10:59:32.088395,0 days 00:00:12.692938,32,0.28128039344581274,24,16,186,INTC.O,COMPLETE,INTC.O
0,0.05353918545401082,2025-05-01 10:59:32.132943,2025-05-01 11:00:08.834818,0 days 00:00:36.701875,32,0.32211983217101064,33,56,48,INTU.O,COMPLETE,INTU.O
1,0.05453369701857725,2025-05-01 11:00:08.845124,2025-05-01 11:00:34.930653,0 days 00:00:26.085529,64,0.22657246409672088,35,21,124,INTU.O,COMPLETE,INTU.O
2,0.05871850202437463,2025-05-01 11:00:34.936561,2025-05-01 11:00:55.019755,0 days 00:00:20.083194,32,0.3407119491510381,30,46,64,INTU.O,COMPLETE,INTU.O
3,0.0495619398408852,2025-05-01 11:00:55.027915,2025-05-01 11:01:18.524449,0 days 00:00:23.496534,32,0.24001721846477375,27,11,172,INTU.O,COMPLETE,INTU.O
4,0.05789007834469057,2025-05-01 11:01:18.532523,2025-05-01 11:01:58.790650,0 days 00:00:40.258127,64,0.420763358995329,21,51,127,INTU.O,COMPLETE,INTU.O
5,0.05364000376664156,2025-05-01 11:01:58.798695,2025-05-01 11:03:19.909098,0 days 00:01:21.110403,64,0.41235087312292984,27,46,209,INTU.O,COMPLETE,INTU.O
6,0.048928461547105194,2025-05-01 11:03:19.915504,2025-05-01 11:03:56.305901,0 days 00:00:36.390397,32,0.46645804323684337,26,11,230,INTU.O,COMPLETE,INTU.O
7,0.03480644684398125,2025-05-01 11:03:56.313759,2025-05-01 11:04:05.308100,0 days 00:00:08.994341,64,0.36077590406212356,20,1,163,INTU.O,COMPLETE,INTU.O
8,0.04979045448330834,2025-05-01 11:04:05.315715,2025-05-01 11:04:31.293719,0 days 00:00:25.978004,32,0.3245028848724052,21,16,151,INTU.O,COMPLETE,INTU.O
9,0.06695974710216214,2025-05-01 11:04:31.304368,2025-05-01 11:04:37.175889,0 days 00:00:05.871521,64,0.12203379498046583,28,11,57,INTU.O,COMPLETE,INTU.O
10,0.03381952308796629,2025-05-01 11:04:37.183169,2025-05-01 11:04:47.029259,0 days 00:00:09.846090,64,0.10547275773788117,23,1,254,INTU.O,COMPLETE,INTU.O
11,0.03416753941983141,2025-05-01 11:04:47.040591,2025-05-01 11:04:57.151199,0 days 00:00:10.110608,64,0.11271090203167096,23,1,255,INTU.O,COMPLETE,INTU.O
12,0.0340322777084026,2025-05-01 11:04:57.160745,2025-05-01 11:05:07.250562,0 days 00:00:10.089817,64,0.1007179683487385,24,1,252,INTU.O,COMPLETE,INTU.O
13,0.05400594857090151,2025-05-01 11:05:07.259792,2025-05-01 11:05:53.209900,0 days 00:00:45.950108,64,0.17225046158091123,24,31,203,INTU.O,COMPLETE,INTU.O
14,0.04989545287615405,2025-05-01 11:05:53.220302,2025-05-01 11:06:51.645065,0 days 00:00:58.424763,64,0.184955841253903,24,31,256,INTU.O,COMPLETE,INTU.O
15,0.03384958511753268,2025-05-01 11:06:51.652220,2025-05-01 11:07:02.001478,0 days 00:00:10.349258,64,0.10179296986648362,23,1,220,INTU.O,COMPLETE,INTU.O
16,0.06077487003155777,2025-05-01 11:07:02.008866,2025-05-01 11:07:21.979600,0 days 00:00:19.970734,64,0.2607274020101439,22,21,193,INTU.O,COMPLETE,INTU.O
17,0.04958954188391556,2025-05-01 11:07:21.987215,2025-05-01 11:07:42.520866,0 days 00:00:20.533651,64,0.16349190692005736,30,6,221,INTU.O,COMPLETE,INTU.O
18,0.0559386155286886,2025-05-01 11:07:42.528589,2025-05-01 11:08:01.788463,0 days 00:00:19.259874,64,0.14586734688012673,25,26,94,INTU.O,COMPLETE,INTU.O
19,0.051710918732610245,2025-05-01 11:08:01.796052,2025-05-01 11:08:51.309908,0 days 00:00:49.513856,64,0.20669489657960638,29,36,184,INTU.O,COMPLETE,INTU.O
20,0.05123140028746939,2025-05-01 11:08:51.316476,2025-05-01 11:09:05.530663,0 days 00:00:14.214187,64,0.2618177468507915,20,6,232,INTU.O,COMPLETE,INTU.O
21,0.033886535743169986,2025-05-01 11:09:05.537209,2025-05-01 11:09:13.739466,0 days 00:00:08.202257,64,0.10622192465325205,23,1,235,INTU.O,COMPLETE,INTU.O
22,0.05257526947811966,2025-05-01 11:09:13.750468,2025-05-01 11:09:29.196256,0 days 00:00:15.445788,64,0.14192514091565261,22,6,233,INTU.O,COMPLETE,INTU.O
23,0.033904997744153245,2025-05-01 11:09:29.208759,2025-05-01 11:09:37.559452,0 days 00:00:08.350693,64,0.10496066438068706,23,1,219,INTU.O,COMPLETE,INTU.O
24,0.05243903846018992,2025-05-01 11:09:37.569198,2025-05-01 11:10:09.436611,0 days 00:00:31.867413,64,0.1959515772540419,25,16,241,INTU.O,COMPLETE,INTU.O
25,0.0572214504315608,2025-05-01 11:10:09.442083,2025-05-01 11:10:19.703516,0 days 00:00:10.261433,64,0.13817775535093707,26,6,206,INTU.O,COMPLETE,INTU.O
26,0.051296413716996926,2025-05-01 11:10:19.710376,2025-05-01 11:10:48.148709,0 days 00:00:28.438333,32,0.15233744991953688,22,16,185,INTU.O,COMPLETE,INTU.O
27,0.033938785877613356,2025-05-01 11:10:48.158334,2025-05-01 11:10:57.866802,0 days 00:00:09.708468,64,0.2825104378788469,25,1,215,INTU.O,COMPLETE,INTU.O
28,0.05489998203749729,2025-05-01 11:10:57.873168,2025-05-01 11:11:18.542848,0 days 00:00:20.669680,64,0.20834446768606857,23,11,239,INTU.O,COMPLETE,INTU.O
29,0.04644304447607962,2025-05-01 11:11:18.550985,2025-05-01 11:11:39.443575,0 days 00:00:20.892590,32,0.12791980468506509,33,6,191,INTU.O,COMPLETE,INTU.O
